paperId,externalIds,title,venue,year,openAccessPdf,authors,abstract
1521e475bc6d8ed07c95a46ec099377a8584ba7d,"{'MAG': '2106191340', 'DBLP': 'conf/icml/BeygelzimerDHLZ05', 'DOI': '10.1145/1102351.1102358', 'CorpusId': 6478578}",Error limiting reductions between classification tasks,International Conference on Machine Learning,2005,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102358?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102358, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2624289', 'name': 'A. Beygelzimer'}, {'authorId': '2714811', 'name': 'Varsha Dani'}, {'authorId': '1806117', 'name': 'T. Hayes'}, {'authorId': '144162125', 'name': 'John Langford'}, {'authorId': '1735228', 'name': 'B. Zadrozny'}]",
161cf8e46758e3bd06edd89d44ff5b4e8bc76795,"{'MAG': '2616302897', 'DBLP': 'conf/icml/RousuSSS05', 'DOI': '10.1145/1102351.1102445', 'CorpusId': 8099702}",Learning hierarchical multi-category text classification models,International Conference on Machine Learning,2005,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102445?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102445, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2768655', 'name': 'Juho Rousu'}, {'authorId': '144884649', 'name': 'C. Saunders'}, {'authorId': '2540580', 'name': 'S. Szedmák'}, {'authorId': '1404459229', 'name': 'J. Shawe-Taylor'}]","We present a kernel-based algorithm for hierarchical text classification where the documents are allowed to belong to more than one category at a time. The classification model is a variant of the Maximum Margin Markov Network framework, where the classification hierarchy is represented as a Markov tree equipped with an exponential family defined on the edges. We present an efficient optimization algorithm based on incremental conditional gradient ascent in single-example subspaces spanned by the marginal dual variables. Experiments show that the algorithm can feasibly optimize training sets of thousands of examples and classification hierarchies consisting of hundreds of nodes. The algorithm's predictive accuracy is competitive with other recently introduced hierarchical multi-category or multilabel classification learning algorithms."
175c1bb60ee46dac56d942ef8c7339977b4ebb0e,"{'MAG': '2070771761', 'DBLP': 'conf/icml/Joachims05', 'DOI': '10.1145/1102351.1102399', 'CorpusId': 1115550}",A support vector method for multivariate performance measures,International Conference on Machine Learning,2005,"{'url': 'http://www.cs.cornell.edu/People/tj/publications/joachims_05a.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102399?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102399, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1680188', 'name': 'T. Joachims'}]",
1889fbc2c26170c6e033a2628d0c537d417f0a82,"{'MAG': '2027187790', 'DBLP': 'conf/icml/Keerthi05', 'DOI': '10.1145/1102351.1102404', 'CorpusId': 6210978}",Generalized LARS as an effective feature selection tool for text classification with SVMs,International Conference on Machine Learning,2005,"{'url': 'http://www.keerthis.com/lars_icml_keerthi_05.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102404?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102404, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '144106136', 'name': 'S. Keerthi'}]",
1c59bfa0e8654ebea94277064f82062875cae8b6,"{'MAG': '2090170171', 'DBLP': 'conf/icml/SimsekWB05', 'DOI': '10.1145/1102351.1102454', 'CorpusId': 5857707}",Identifying useful subgoals in reinforcement learning by local graph partitioning,International Conference on Machine Learning,2005,"{'url': 'https://scholarworks.umass.edu/bitstreams/338b159d-9e99-4cd7-b183-f6db14cf81d1/download', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102454?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102454, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2510156', 'name': 'Özgür Simsek'}, {'authorId': '1759756', 'name': 'Alicia P. Wolfe'}, {'authorId': '1730590', 'name': 'A. Barto'}]",
1ed20cf9b6895253d48501e7b1696efda177898b,"{'MAG': '2168873314', 'DBLP': 'conf/icml/Angiulli05', 'DOI': '10.1145/1102351.1102355', 'CorpusId': 16882811}",Fast condensed nearest neighbor rule,International Conference on Machine Learning,2005,"{'url': 'http://wwwinfo.deis.unical.it/~angiulli/papers/icml2005.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102355?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102355, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1763166', 'name': 'F. Angiulli'}]",
2034dd41eb6401952603ff38cd251015da8b338e,"{'DBLP': 'conf/icml/PaiementEBB05', 'MAG': '2119422709', 'DOI': '10.1145/1102351.1102432', 'CorpusId': 14010021}",A graphical model for chord progressions embedded in a psychoacoustic space,International Conference on Machine Learning,2005,"{'url': 'http://web4.cs.ucl.ac.uk/staff/D.Barber/publications/paiement-etal-chords-icml05.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102432?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102432, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '39651651', 'name': 'Jean-François Paiement'}, {'authorId': '2396681', 'name': 'D. Eck'}, {'authorId': '1751569', 'name': 'Samy Bengio'}, {'authorId': '2056214907', 'name': 'D. Barber'}]",
22f2d6589c732f1401e077ae2e0136bfdfae364a,"{'MAG': '245759112', 'CorpusId': 16930772}",A Random Forest Approach to Relational Learning,International Conference on Machine Learning,2005,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.cs.kuleuven.ac.be/~dtai/publications/files/41239.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '39509188', 'name': 'A. Assche'}, {'authorId': '2379840', 'name': 'C. Vens'}, {'authorId': '1755851', 'name': 'H. Blockeel'}, {'authorId': '117151598', 'name': 'Sa˘so D˘zeroski'}]",
23cb9cb90a31ca7c899beeae5dac22be0ffdaaf9,"{'MAG': '2023508744', 'DBLP': 'conf/icml/ChuK05', 'DOI': '10.1145/1102351.1102370', 'CorpusId': 11522481}",New approaches to support vector ordinal regression,International Conference on Machine Learning,2005,"{'url': 'http://www.gatsby.ucl.ac.uk/~chuwei/paper/icmlsvor.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102370?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102370, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2057046890', 'name': 'Wei Chu'}, {'authorId': '144106136', 'name': 'S. Keerthi'}]",
252d5e72297e9202b66139b3997d01ad056b9e1d,"{'DBLP': 'conf/icml/TsangKL05', 'MAG': '2014247110', 'DOI': '10.1145/1102351.1102466', 'CorpusId': 6547692}",Core Vector Regression for very large regression problems,International Conference on Machine Learning,2005,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/1102351.1102466?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/1102351.1102466, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1807998', 'name': 'I. Tsang'}, {'authorId': '145193332', 'name': 'J. Kwok'}, {'authorId': '2061363605', 'name': 'Kimo T. Lai'}]",
