paperId,externalIds,title,venue,year,openAccessPdf,authors,abstract
8952a0c38cf50e2dfd87f5cf5c408be05951a171,"{'MAG': '95234126', 'DBLP': 'conf/aaai/Bisson92', 'CorpusId': 261513530}",Learning in FOL with a Similarity Measure,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.aaai.org/Library/AAAI/1992/aaai92-013.php, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2236740', 'name': 'G. Bisson'}]",
8a2be85a19280e50af57f00f8f06333f3c60cc22,"{'MAG': '26053727', 'DBLP': 'conf/aaai/Wellman92', 'CorpusId': 45330761}",A General-Equilibrium Approach to Distributed Transportation Planning,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.aaai.org/Library/AAAI/1992/aaai92-044.php, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1796536', 'name': 'Michael P. Wellman'}]",
8ab10187a70978a0fe6ef9e8df28ffc9242cd1bf,"{'MAG': '2605539406', 'CorpusId': 67712704}",Papers from 1992 AAAI Spring Symposium: Reasoning with Diagrammatic Representations,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None}","[{'authorId': '1726379', 'name': 'K. Stenning'}, {'authorId': '3263707', 'name': 'J. Oberlander'}]",
8b0075b8c295f928a253edcba034b4fa0472b125,"{'MAG': '7142056', 'DBLP': 'conf/aaai/Haddock92', 'CorpusId': 33062056}",Semantic Evaluation as Constraint Network Consistency,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.aaai.org/Library/AAAI/1992/aaai92-064.php, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '39024155', 'name': 'N. Haddock'}]",
8d664307ae6b1e9b207ccca4a45d357854d6ae39,"{'DBLP': 'conf/aaai/KitanoY92', 'MAG': '81589881', 'CorpusId': 6622608}",Wafer Scale Integration for Massively Parallel Memory-Based Reasoning,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.aaai.org/Papers/AAAI/1992/AAAI92-131.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '26645311', 'name': 'H. Kitano'}, {'authorId': '35158788', 'name': 'M. Yasunaga'}]",
9103d52184919be9946e50306093104031165abd,"{'MAG': '146430719', 'DBLP': 'conf/aaai/Cardie92', 'CorpusId': 8856492}",Learning to Disambiguate Relative Pronouns,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.cs.cornell.edu/Info/People/cardie/papers/aaai-92.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1748501', 'name': 'Claire Cardie'}]",
93e138aea8fbafbc61db7c01ad555619c59e5b1b,"{'DBLP': 'conf/aaai/WilliamsH92', 'MAG': '2108702302', 'CorpusId': 8059781}",Using Deep Structure to Locate Hard Problems,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.aaai.org/Library/AAAI/1992/aaai92-073.php, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '145973933', 'name': 'Colin P. Williams'}, {'authorId': '144157926', 'name': 'T. Hogg'}]",
9447c6f0370da2d6d5f119192495a2f55b5b8cfb,"{'MAG': '2729434847', 'CorpusId': 67255679}",Perception as a matter of design,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None}","[{'authorId': '144549270', 'name': 'M. Brand'}, {'authorId': '144218567', 'name': 'L. Birnbaum'}]",
980b2c3b44840daf4103f0fa3d2f7ded90437001,"{'DBLP': 'conf/aaai/Zernik92', 'MAG': '1606354273', 'CorpusId': 27144363}",Shipping Departments vs. Shipping Pacemakers: Using Thematic Analysis to Improve Tagging Accuracy,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.aaai.org/Library/AAAI/1992/aaai92-052.php, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '2797754', 'name': 'U. Zernik'}]",
9855ebc4ad6c35480269b5b30d23fb20e4d61862,"{'DBLP': 'conf/aaai/Valdes-Perez92', 'MAG': '177661966', 'CorpusId': 40207062}",Theory-Driven Discovery of Reaction Pathways in the MECHEM System,AAAI Conference on Artificial Intelligence,1992,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://www.aaai.org/Library/AAAI/1992/aaai92-010.php, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1402451824', 'name': 'R. Valdés-Pérez'}]",
