paperId,externalIds,title,venue,year,openAccessPdf,authors,abstract
d87a6168f15452bc50a4bbd034fa097c223100ea,"{'DBLP': 'conf/nips/TitsiasL15', 'MAG': '2187669537', 'CorpusId': 10202484}",Local Expectation Gradients for Black Box Variational Inference,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/5678-local-expectation-gradients-for-black-box-variational-inference.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1722732', 'name': 'Michalis K. Titsias'}, {'authorId': '1388666962', 'name': 'M. Lázaro-Gredilla'}]",
d8a12476cd6fb630715beb20639059c3657f3a27,"{'MAG': '2183438559', 'DBLP': 'journals/corr/abs-2605-02462', 'ArXiv': '2605.02462', 'DOI': '10.48550/arXiv.2605.02462', 'CorpusId': 2891648}",Black-box optimization of noisy functions with unknown smoothness,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2605.02462, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '145840757', 'name': 'Jean-Bastien Grill'}, {'authorId': '1806291', 'name': 'Michal Valko'}, {'authorId': '1708654', 'name': 'R. Munos'}]","We study the problem of black-box optimization of a function f of any dimension, given function evaluations perturbed by noise. The function is assumed to be locally smooth around one of its global optima, but this smoothness is unknown. Our contribution is an adaptive optimization algorithm, POO or parallel optimistic optimization, that is able to deal with this setting. POO performs almost as well as the best known algorithms requiring the knowledge of the smoothness. Furthermore, POO works for a larger class of functions than what was previously considered, especially for functions that are difficult to optimize, in a very precise sense. We provide a finite-time analysis of POO's performance, which shows that its error after n evaluations is at most a factor of √ln n away from the error of the best known optimization algorithms using the knowledge of the smoothness."
d8dda346bd492625212a74a405629340d32a2bc4,"{'MAG': '2187032421', 'DBLP': 'conf/nips/KozdobaM15', 'CorpusId': 17188714}",Community Detection via Measure Space Embedding,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/5808-community-detection-via-measure-space-embedding.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '1804100', 'name': 'Mark Kozdoba'}, {'authorId': '1712535', 'name': 'Shie Mannor'}]",
d94c8adb021f55f7836dfd2a2fdc7270c858bb14,"{'MAG': '1918874476', 'ArXiv': '1510.09130', 'DBLP': 'conf/nips/ZhongGS15', 'CorpusId': 1742871}",Latent Bayesian melding for integrating individual and population models,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1510.09130, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '40452788', 'name': 'Mingjun Zhong'}, {'authorId': '36828689', 'name': 'Nigel H. Goddard'}, {'authorId': '37210858', 'name': 'Charles Sutton'}]","In many statistical problems, a more coarse-grained model may be suitable for population-level behaviour, whereas a more detailed model is appropriate for accurate modelling of individual behaviour. This raises the question of how to integrate both types of models. Methods such as posterior regularization follow the idea of generalized moment matching, in that they allow matching expectations between two models, but sometimes both models are most conveniently expressed as latent variable models. We propose latent Bayesian melding, which is motivated by averaging the distributions over populations statistics of both the individual-level and the population-level models under a logarithmic opinion pool framework. In a case study on electricity disaggregation, which is a type of single-channel blind source separation problem, we show that latent Bayesian melding leads to significantly more accurate predictions than an approach based solely on generalized moment matching."
db9c7f62c743c74e824e4319fe0189552139f4c1,"{'DBLP': 'conf/nips/KorhonenP15', 'MAG': '2187621973', 'CorpusId': 6035992}",Tractable Bayesian Network Structure Learning with Bounded Vertex Cover Number,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/6003-tractable-bayesian-network-structure-learning-with-bounded-vertex-cover-number.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '3132681', 'name': 'Janne H. Korhonen'}, {'authorId': '2398734', 'name': 'P. Parviainen'}]",
dbb6ded623159c867fbeca0772db7b2eb9489523,"{'ArXiv': '1506.02025', 'MAG': '603908379', 'DBLP': 'conf/nips/JaderbergSZK15', 'CorpusId': 6099034}",Spatial Transformer Networks,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1506.02025, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '3093886', 'name': 'Max Jaderberg'}, {'authorId': '34838386', 'name': 'K. Simonyan'}, {'authorId': '1688869', 'name': 'Andrew Zisserman'}, {'authorId': '2645384', 'name': 'K. Kavukcuoglu'}]","Convolutional Neural Networks define an exceptionally powerful class of models, but are still limited by the lack of ability to be spatially invariant to the input data in a computationally and parameter efficient manner. In this work we introduce a new learnable module, the Spatial Transformer, which explicitly allows the spatial manipulation of data within the network. This differentiable module can be inserted into existing convolutional architectures, giving neural networks the ability to actively spatially transform feature maps, conditional on the feature map itself, without any extra training supervision or modification to the optimisation process. We show that the use of spatial transformers results in models which learn invariance to translation, scale, rotation and more generic warping, resulting in state-of-the-art performance on several benchmarks, and for a number of classes of transformations."
dc8f5a3ba304eaa6a8c5112d2721b265b76f5050,"{'DBLP': 'conf/nips/PerrotH15', 'MAG': '2182206537', 'CorpusId': 1271357}",Regressive Virtual Metric Learning,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at http://papers.nips.cc/paper/5687-regressive-virtual-metric-learning.pdf, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}","[{'authorId': '32361369', 'name': 'Michaël Perrot'}, {'authorId': '1749327', 'name': 'Amaury Habrard'}]",
dcba48fe3a1abad24c46b36337d619e3d7fc30ae,"{'DBLP': 'conf/nips/ShangZLS15', 'ArXiv': '1510.08692', 'MAG': '2952028434', 'CorpusId': 6019003}",Covariance-Controlled Adaptive Langevin Thermostat for Large-Scale Bayesian Sampling,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1510.08692, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2986585', 'name': 'Xiaocheng Shang'}, {'authorId': '1703952', 'name': 'Zhanxing Zhu'}, {'authorId': '2563294', 'name': 'B. Leimkuhler'}, {'authorId': '1728216', 'name': 'A. Storkey'}]","Monte Carlo sampling for Bayesian posterior inference is a common approach used in machine learning. The Markov chain Monte Carlo procedures that are used are often discrete-time analogues of associated stochastic differential equations (SDEs). These SDEs are guaranteed to leave invariant the required posterior distribution. An area of current research addresses the computational benefits of stochastic gradient methods in this setting. Existing techniques rely on estimating the variance or covariance of the subsampling error, and typically assume constant variance. In this article, we propose a covariance-controlled adaptive Langevin thermostat that can effectively dissipate parameter-dependent noise while maintaining a desired target distribution. The proposed method achieves a substantial speedup over popular alternative schemes for large-scale machine learning applications."
dd05ce86cacf50e3aee70d633040241923deb120,"{'ArXiv': '1505.07634', 'MAG': '2952133801', 'DBLP': 'journals/corr/RooyenMW15', 'CorpusId': 6788443}",Learning with Symmetric Label Noise: The Importance of Being Unhinged,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1505.07634, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2719890', 'name': 'Brendan van Rooyen'}, {'authorId': '2844480', 'name': 'A. Menon'}, {'authorId': '143957317', 'name': 'R. C. Williamson'}]","Convex potential minimisation is the de facto approach to binary classification. However, Long and Servedio [2010] proved that under symmetric label noise (SLN), minimisation of any convex potential over a linear function class can result in classification performance equivalent to random guessing. This ostensibly shows that convex losses are not SLN-robust. In this paper, we propose a convex, classification-calibrated loss and prove that it is SLN-robust. The loss avoids the Long and Servedio [2010] result by virtue of being negatively unbounded. The loss is a modification of the hinge loss, where one does not clamp at zero; hence, we call it the unhinged loss. We show that the optimal unhinged solution is equivalent to that of a strongly regularised SVM, and is the limiting solution for any convex potential; this implies that strong l2 regularisation makes most standard learners SLN-robust. Experiments confirm the unhinged loss' SLN-robustness is borne out in practice. So, with apologies to Wilde [1895], while the truth is rarely pure, it can be simple."
dd2fa69647160bb2ea25dcc7b2f6409b01e40222,"{'DBLP': 'conf/nips/GoroshinML15', 'ArXiv': '1506.03011', 'MAG': '2951751411', 'CorpusId': 6600800}",Learning to Linearize Under Uncertainty,Neural Information Processing Systems,2015,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1506.03011, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","[{'authorId': '2558463', 'name': 'Ross Goroshin'}, {'authorId': '143949035', 'name': 'Michaël Mathieu'}, {'authorId': '1688882', 'name': 'Yann LeCun'}]","Training deep feature hierarchies to solve supervised learning tasks has achieved state of the art performance on many problems in computer vision. However, a principled way in which to train such hierarchies in the unsupervised setting has remained elusive. In this work we suggest a new architecture and loss for training deep feature hierarchies that linearize the transformations observed in unlabeled natural video sequences. This is done by training a generative model to predict video frames. We also address the problem of inherent uncertainty in prediction by introducing latent variables that are non-deterministic functions of the input into the network architecture."
